句子编号,情感极性,情感类型,情感强度,情感关键词,Intensity_norm,Intensity_polarized,Polarity_num,Emotional Types,Neutral_Polarity,Positive_Polarity,Negative_Polarity,小说编号
1113,正,好奇,6,小说,0.625,0.625,1.0,Surp,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1114,正,感激,7,特地,0.75,0.75,1.0,Grat,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1115,负,沮丧,6,单词,0.625,-0.625,2.0,Disap,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1116,正,热情,7,借给你,0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1117,正,兴奋,7,驼峰过来的书,0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1118,正,兴奋,7,驼峰,0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1119,中,,4,"爱情小说, 你们女孩子",0.375,0.0,0.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1120,正,惊喜,7,跳起来抢,0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1121,中,,4,高于一切,0.375,0.0,0.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1122,正,羡慕,6,"花痴相, 神魂颠倒",0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1123,中,,4,完全被霸占,0.375,0.0,0.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1124,中,,4,"拿, 词典",0.375,0.0,0.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1125,负,担心,6,"如果, 责骂",0.625,-0.625,2.0,Anx,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1126,中,,4,"怕, 拖, 电灯",0.375,0.0,0.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1127,正,庆幸,7,"幸亏, 扯开",0.75,0.75,1.0,Sat,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1128,正,狡猾,6,"缝起来, 贴上去",0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1129,正,庆幸,6,蒙混过去,0.625,0.625,1.0,Sat,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1130,中,,4,"问, 看过",0.375,0.0,0.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1131,中,,4,"不好意思, 没看",0.375,0.0,0.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1132,负,生气,6,"厌恶, 瞪",0.625,-0.625,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1133,正,担忧,6,"什么时候, 喜欢",0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1134,中,,4,"好久, 没有",0.375,0.0,0.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1135,正,好奇,6,"怎么回事, 谜",0.625,0.625,1.0,Surp,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1136,负,遗憾,6,遗憾,0.625,-0.625,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1137,负,失望,6,"希望, 子承父业",0.625,-0.625,2.0,Disap,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1138,正,明白,7,"人口多, 可耕地面积少",0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1139,正,欣赏,6,"聪明, 细心, 稳妥",0.625,0.625,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1140,正,骄傲,7,优秀,0.75,0.75,1.0,Pri,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1141,中,,4,"没有, 学",0.375,0.0,0.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1142,正,决心,7,"要做, 最好",0.75,0.75,1.0,Hop,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1143,正,决心,7,"绑, 跑",0.75,0.75,1.0,Hop,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1144,正,聪明,7,"有意识, 算算账",0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1145,正,幽默,6,生艰难啊,0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1146,负,无奈,6,付不起,0.625,-0.625,2.0,Disap,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1147,负,无奈,6,"减免, 平价",0.625,-0.625,2.0,Disap,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1148,正,聪明,7,"主意, 翻译",0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1149,中,,4,"敲门, 介绍",0.375,0.0,0.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1150,正,兴奋,7,"生动, 故事会",0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1151,正,兴奋,7,"口伶俐, 眼泪",0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1152,正,兴奋,8,"及时雨, 天时地利人和",0.875,0.875,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1153,正,兴奋,7,"倒水, 预祝成功",0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1154,正,兴奋,8,"抱起, 转圈",0.875,0.875,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1155,正,细心,6,"腾出, 纸笔",0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1156,中,,4,"关紧, 开始分配",0.375,0.0,0.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1157,正,兴奋,7,"庆幸, 十天十夜",0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1158,正,决心,7,"帮忙, 不睡觉",0.75,0.75,1.0,Hop,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1159,正,信任,6,最高,0.625,0.625,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1160,正,信任,6,"了解, 文笔",0.625,0.625,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1161,正,认真,6,"重要, 字迹",0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1162,负,失望,6,着急,0.625,-0.625,2.0,Disap,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1163,负,生气,6,"跺脚, 想哭",0.625,-0.625,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1164,正,安慰,6,拍拍头,0.625,0.625,1.0,Calm,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1165,正,信任,7,"更重要, 翻词典",0.75,0.75,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1166,正,信任,7,"报, 什么意思",0.75,0.75,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1167,正,高兴,6,很好,0.625,0.625,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1168,正,高兴,6,归我使用,0.625,0.625,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1169,中,,4,"奇怪, 紧闭",0.375,0.0,0.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1170,中,,4,"服气, 扮鬼脸",0.375,0.0,0.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1171,正,认真,6,国家族,0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1172,正,关心,6,开窗透气,0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1173,正,欢乐,6,欢呼,0.625,0.625,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1174,中,,4,"送稿, 守",0.375,0.0,0.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1175,正,欣赏,7,翻译得非常好,0.75,0.75,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1176,正,好奇,6,"林琴南, 翻译",0.625,0.625,1.0,Surp,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1177,正,欣赏,7,好文笔,0.75,0.75,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1178,正,信任,7,相信,0.75,0.75,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1179,正,骄傲,7,骄傲,0.75,0.75,1.0,Pri,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1180,正,骄傲,7,十天十夜,0.75,0.75,1.0,Pri,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1181,正,期待,7,等结果,0.75,0.75,1.0,Hop,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1182,正,信任,7,信任,0.75,0.75,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1183,正,信任,7,信任,0.75,0.75,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1184,正,信任,7,信任,0.75,0.75,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1185,正,骄傲,7,我哥的英文程度最高,0.75,0.75,1.0,Pri,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1186,正,信任,7,可靠,0.75,0.75,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1187,正,骄傲,7,漂亮,0.75,0.75,1.0,Pri,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1188,正,信任,7,可靠,0.75,0.75,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1189,正,骄傲,7,优秀,0.75,0.75,1.0,Pri,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1190,正,信任,7,可靠,0.75,0.75,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1191,正,骄傲,7,进步,0.75,0.75,1.0,Pri,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1192,正,信任,7,放心,0.75,0.75,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1193,正,高兴,7,忍不住,0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1194,正,高兴,7,忍不住,0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1195,正,高兴,7,忍不住,0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1196,正,高兴,7,忍不住,0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1197,正,高兴,7,忍不住,0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1198,正,欢乐,7,"忙不迭, 送进",0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1199,正,欣赏,6,"摇头晃脑, 陶醉",0.625,0.625,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1200,正,欣赏,6,"摇头晃脑, 陶醉",0.625,0.625,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1201,负,担忧,6,担忧,0.625,-0.625,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1202,中,,4,看一看,0.375,0.0,0.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1203,正,激动,8,"感人, 感天动地",0.875,0.875,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1204,正,欣赏,6,滔滔不绝,0.625,0.625,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1205,正,欣赏,6,仔细吮完,0.625,0.625,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1206,正,欣赏,6,生动,0.625,0.625,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1207,正,原则性,6,全盘考虑,0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1208,负,怀疑,6,看不懂,0.625,-0.625,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1209,负,自责,5,"不该, 看人",0.5,-0.5,2.0,Sha,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1210,正,庆幸,6,不是,0.625,0.625,1.0,Sat,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1211,正,热情,6,坚持,0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1212,正,欣赏,7,"分析, 形势",0.75,0.75,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1213,正,热情,6,送来,0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1214,正,欣赏,6,有意思,0.625,0.625,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1215,正,惊讶,6,蒙头,0.625,0.625,1.0,Surp,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1216,正,兴奋,7,"请, 吃",0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1217,正,兴奋,6,"连载, 阵势",0.625,0.625,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1218,正,兴奋,7,"成功, 预示",0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1219,正,高兴,8,高兴劲儿,0.875,0.875,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1220,正,高兴,7,拍,0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1221,正,高兴,7,拍,0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1222,正,期待,7,期待,0.75,0.75,1.0,Hop,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1223,负,失望,7,气坏了,0.75,-0.75,2.0,Disap,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1224,正,辩解,6,辩解说,0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1225,正,坚持,6,坚持,0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1226,正,满足,7,完成了,0.75,0.75,1.0,Sat,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1227,正,珍惜,7,不舍得,0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1228,正,满足,7,保存了很多年,0.75,0.75,1.0,Sat,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1229,正,怀念,7,摩挲,0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1230,正,怀念,7,拿出来,0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1231,负,悲伤,7,没了下落,0.75,-0.75,2.0,Sad,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1232,正,怀念,7,记得,0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1233,正,高兴,6,头一回,0.625,0.625,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1234,正,满足,7,分给了我们一部分,0.75,0.75,1.0,Sat,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1235,正,信任,7,替天路存着,0.75,0.75,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1236,正,满足,7,要了,0.75,0.75,1.0,Sat,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1237,正,满足,7,好意思,0.75,0.75,1.0,Sat,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1238,正,期待,7,想买书,0.75,0.75,1.0,Hop,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1239,正,满足,7,迷上读小说,0.75,0.75,1.0,Sat,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1240,正,好奇,6,"了解, 仿佛",0.625,0.625,1.0,Surp,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1241,正,思考,7,崭新的东,0.75,0.75,1.0,Calm,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1242,正,好奇,6,野草,0.625,0.625,1.0,Surp,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1243,负,失望,5,"不怎么, 看懂",0.5,-0.5,2.0,Disap,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1244,正,庆幸,6,庆幸,0.625,0.625,1.0,Sat,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1245,正,高兴,6,松一口气,0.625,0.625,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1246,正,热情,6,"义气, 招呼",0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1247,正,高兴,7,好事情,0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1248,正,惊喜,7,"站住, 欢喜",0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1249,正,惊喜,7,"天哪, 是李先生",0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1250,负,厌恶,5,"呛, 憋",0.5,-0.5,2.0,Disg,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1251,正,惊讶,6,"鲜红, 年轻人",0.625,0.625,1.0,Surp,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1252,负,不舒服,5,"古怪, 难受",0.5,-0.5,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1253,正,欣赏,6,"了不起, 了不起",0.625,0.625,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1254,正,期待,6,"力量, 期待",0.625,0.625,1.0,Hop,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1255,正,明白,6,懂得,0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1256,正,好奇,6,特别新鲜,0.625,0.625,1.0,Surp,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1257,正,好奇,7,"似懂非懂, 盼着能懂",0.75,0.75,1.0,Surp,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1258,正,惊讶,7,一把拖过来,0.75,0.75,1.0,Surp,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1259,正,高兴,7,新组织的,0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1260,正,兴奋,8,"了不起的书, 了不起的人",0.875,0.875,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1261,正,期待,7,最精彩的一段,0.75,0.75,1.0,Hop,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1262,正,欣赏,8,"整个生命和全部精力, 都已经献给世界上最壮丽的事业",0.875,0.875,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1263,正,激动,8,"伟大的苏俄就是我们的榜样, 保尔 柯察金就是我们的榜样",0.875,0.875,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1264,正,激动,8,要努力啊! 要奋斗啊!,0.875,0.875,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1265,正,激动,8,"灼热, 又疯狂",0.875,0.875,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1266,正,激动,7,诗的化身,0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1267,正,兴奋,7,"像是一条蚕儿一样, 肚子里面揣着一大团的丝",0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1268,正,高兴,7,兴奋不已,0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1269,正,期待,7,要去买回来,0.75,0.75,1.0,Hop,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1270,正,满足,7,全家都轮流看了一遍,0.75,0.75,1.0,Sat,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1271,正,满意,6,"挺不错, 蛮感人的",0.625,0.625,1.0,Sat,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1272,正,好奇,6,真有保尔柯察金这么个人?,0.625,0.625,1.0,Surp,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1273,正,信任,6,偷偷把书拿出去借给了范舒文,0.625,0.625,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1274,负,失望,7,完全不能明白,0.75,-0.75,2.0,Disap,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1275,负,困惑,6,"外国名字都太, 太拗口",0.625,-0.625,2.0,Anx,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1276,正,好奇,6,鼓动着去参加,0.625,0.625,1.0,Surp,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1277,正,欣赏,7,"狂野的, 把秋气猛吹",0.75,0.75,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1278,负,失望,6,不肯再去,0.625,-0.625,2.0,Disap,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1279,正,认同,6,实业救国一直是我爸爸的愿望,0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1280,正,支持,6,可以自由选择人生道路,0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1281,正,真诚,6,真心诚意地,0.625,0.625,1.0,Sat,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1282,正,坚定,7,"还是听我叔的, 他不会错",0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1283,负,无奈,6,我自己愿意,0.625,-0.625,2.0,Disap,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1284,负,悲悯,6,一脸悲悯地看他,0.625,-0.625,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1285,正,坚持,7,只能抓住我不放,0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1286,正,高兴,7,"成了她的跟班, 小厮, 书童",0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1287,正,满足,6,跟着享受到了虚荣,0.625,0.625,1.0,Sat,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1288,正,高兴,6,"女孩子到哪儿都是受欢迎的, 被照顾的",0.625,0.625,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1289,正,自豪,6,幻觉,0.625,0.625,1.0,Pri,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1290,负,担忧,6,"隐隐传出来雷声, 像大炮在轰鸣一样",0.625,-0.625,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1291,负,担忧,6,走在路上我说,0.625,-0.625,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1292,正,高兴,7,"张开双臂, 头仰起来, 脚踮着, 转着圈地往前走",0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1293,负,尴尬,6,"手脚怎么都不能同拍, 笨拙, 也别扭",0.625,-0.625,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1294,负,失望,6,没有到李胜利,0.625,-0.625,2.0,Disap,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1295,负,困惑,6,完全听不懂,0.625,-0.625,2.0,Anx,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1296,负,坐立不安,6,有点坐立不安,0.625,-0.625,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1297,正,高兴,7,"决定也效仿前面那些人的模样, 淋他个落汤鸡算数",0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1298,正,兴奋,7,"穿的是裙子, 只需把裙边卷上一截, 掖进裙腰, 走路便很利索",0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1299,正,惊讶,7,很突地出现在我们面前,0.75,0.75,1.0,Surp,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1300,正,高兴,7,送把伞来,0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1301,负,惊讶,7,你不是跟你爸去云南了吗? 回来了?,0.75,-0.75,2.0,Surp,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1302,负,不高兴,6,看上去不喜欢在这里到程渝生,0.625,-0.625,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1303,正,好奇,6,"折回店堂, 在书架上随意翻书",0.625,0.625,1.0,Surp,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1304,负,生气,7,在门外争吵起来,0.75,-0.75,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1305,负,生气,6,"噼噼啪啪地响, 我尖起耳朵也听不他们都说了些什么",0.625,-0.625,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1306,负,生气,7,还不走?,0.75,-0.75,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1307,负,生气,7,在后面大步地走,0.75,-0.75,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1308,负,生气,7,"程渝生着急地喊着要我们拿上一把伞, 我姐理也不理",0.75,-0.75,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1309,正,高兴,7,"互相看看: 衣服湿透, 满脸水花, 头发披散在脸上像个女鬼",0.75,0.75,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1310,正,高兴,8,突然放声大笑,0.875,0.875,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1311,正,高兴,8,憋不住跟着她笑,0.875,0.875,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1312,正,高兴,8,开心得像一对傻瓜,0.875,0.875,1.0,Joy,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1313,负,生气,7,"这个人, 居然让他的同学监视我!",0.75,-0.75,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1314,负,生气,7,"哪里正好? 我还不知道他? 他就是小心眼儿, 无聊",0.75,-0.75,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1315,正,怀念,7,"想到我姐如果跟程渝生分手, 我们就再也去不到那个好玩的地方",0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1316,负,忧伤,7,心里不由涌出一股忧伤和惋惜,0.75,-0.75,2.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1317,正,神秘,6,"告诉你一个秘密, 你不准说出去",0.625,0.625,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1318,正,好奇,6,"半张着嘴巴, 一脸懵懂",0.625,0.625,1.0,Surp,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1319,正,好奇,6,猜到了,0.625,0.625,1.0,Surp,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1320,正,激动,7,"目光灼灼, 脸上有我从未过的热切和坚定",0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1321,正,激动,7,"有了一种幻觉: 我姐就要消失了, 她要到天边, 变成一朵美丽的云彩",0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1322,正,激动,7,紧紧抓住姐姐的胳膊,0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1323,正,关心,7,姐!,0.75,0.75,1.0,,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1324,正,欣赏,7,"身材娇小, 皮肤黝黑, 笔直结实的腿",0.75,0.75,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
1325,正,欣赏,8,"绷直双腿紧跑几步, 唰的一下跃过竹竿",0.875,0.875,1.0,Tru,0.058890147225368,0.6810117025292564,0.2600981502453756,B11
